UniversityID,Country,State/Province,BuildingID,BuildingName,Size,Type,BuiltYear,FCI (facility condition index),CRV (current replacement value),DMC (deferred maintenance cost),SystemCode,SystemDescription,SubsystemCode,SubsystemDescription,DescriptiveCode,ComponentDescription,WOID,WODescription,WOPriority,WOStartDate,WOEndDate,WODuration,PPM/UPM,LaborCost,MaterialCost,OtherCost,TotalCost,LaborHours,MinTemp.(°C),MaxTemp.(°C),Atmospheric pressure(hPa),Humidity(%),WindSpeed(m/s),WindDegree,Precipitation(mm),Snow(mm),Cloudness(%)
3,USA,Alaska,FS403,,,,,,,,D30,HVAC,D3060,Controls and Instrumentation,D3060THE,Thermostat,UAF13-0026859,EIELSON RM 104: TROUBLESHOOT NO HEAT. NOTIFIED ED RODGERS.,3-EXPEDITED,2013-04-22 10:03:03.200,,,UPM,76.0,0.0,0.0,76.0,1.0,-3.467916666666666,4.43875,1030.3333333333333,47.833333333333336,1.0491666666666666,116.41666666666669,0.0,0.0,9.541666666666666
2,USA,California,75,,,,,,,,D30,HVAC,D3040,Distribution Systems,D3040AHD,"Air Handler, Exhaust/Multizone/Single Zone",BRN_LAB19194898,GENERAL MATERIAL CONDITION: WORK PERFORMED ON EQUIPMENT OR A PROPERTY,4-ROUTINE,2019-12-23 07:12:00,,0.0,PPM,448.02,874.74,,1322.76,7.86,9.07125,13.877916666666664,1009.8333333333334,66.625,4.141666666666667,85.0,33.690000000000005,0.0,76.70833333333333
3,USA,Alaska,FS306,,,,,,,,D20,Plumbing,D2090,Other Plumbing Systems,D2090AIC,Air Compressor,UAF20-0013036,DUCKERING AIR COMP 2X/YR,4-PLANNED,2019-11-25 08:24:50.130,,,PPM,507.0,0.0,0.0,507.0,6.5,-11.209583333333333,-7.947083333333334,1016.875,88.33333333333333,1.2750000000000004,112.5,0.0,0.0,87.5
3,USA,Alaska,SE112,,,,,,,,D20,Plumbing,D2020,Domestic Water Distribution,D2020CLP,"Circulator Pump, Hot Water/Cold Water",UAF18-0017709,SEWARD CIRC PUMPS - 2X/YR,4-PLANNED,2018-02-01 08:28:26.047,,,PPM,0.0,65.28,0.0,65.28,0.0,-33.90958333333333,-23.83541666666667,1035.125,73.41666666666667,0.3208333333333333,24.166666666666668,0.0,0.0,1.0
11,USA,Oklahoma,143,DEMAREE APARTMENTS - UNIT S-36,,,1962.0,,,,D90,General,D9090,Inspection,D9090PPM,Planned Preventive Maintenance,19-0341532,"036-12 FGSH CHECKOUT: REPLACE RANGE HOOD (ROUND), PERFORM GFCI UPGRADE",,2019-03-22,,,PPM,3042.36,585.13,,3627.49,78.0,9.792916666666668,13.330416666666665,1014.75,53.958333333333336,2.330833333333333,,0.0,0.0,
11,USA,Oklahoma,249,MORSANI-SMITH HALL,,,2001.0,,,,D30,HVAC,D3040,Distribution Systems,D3040AHD,"Air Handler, Exhaust/Multizone/Single Zone",20-0402551,"MORSANI-SMITH 0249 AIR HANDLER [MORSANI-SMITH HALL] AIR HANDLER 33 ROOM 213, FLOOR 2 PROPERTY 0249 MORSANI-SMITH HALL",,2020-01-17,,,PPM,10.26,0.0,,10.26,0.25,1.9629166666666664,3.780833333333333,1016.125,79.33333333333333,4.775,,29.74,0.91,
11,USA,Oklahoma,259,PATCHIN-JONES HALL,,,2000.0,,,,D20,Plumbing,D2010,Plumbing Fixtures,D2010SNK,Sink,21-0450164,JONES-313BB EMERGENCY:  JONES-313BB:  SINK IS CLOGGED.  DCDX: 2/2/21,,2021-02-02,,,UPM,42.35,0.0,,42.35,1.0,5.65625,8.585833333333332,1023.3333333333334,58.66666666666666,3.557500000000001,,0.0,0.0,
2,USA,California,77,,,,,,,,C10,Interior Construction,C1020,Interior Doors,C1020DRH,Door Hardware,BAXTER19166600,"LOCK: ISSUE WITH KNOB, LOCK, LATCH, CLOSURE",4-ROUTINE,2019-07-11 11:16:00,,0.0,UPM,163.2,0.0,,163.2,3.4,20.975416666666668,25.24416666666667,1014.875,62.66666666666666,2.4341666666666675,157.54166666666666,0.0,0.0,1.0
3,USA,Alaska,FS909,,,,,,,,D30,HVAC,D3020,Heat Generation Systems,D3020HEX,Heat Exchanger,UAF17-0021758,"STANDBY: WRRB: POWER PLANT DISABLED STEAM HEAT EXCHANGERS._x000D_
**NO COMPLETION NEEDED**",2-URGENT,2017-03-20 14:11:10.213,,,UPM,39.5,0.0,0.0,39.5,0.5,-20.362083333333327,-15.67375,1016.6666666666666,67.70833333333333,0.75,68.75,0.0,0.0,57.083333333333336
11,USA,Oklahoma,149,PROSSER APARTMENTS - UNIT N-20,,,1957.0,,,,C30,Interior Finishes,C3010,Wall Finishes,C3010CIW,Concrete Interior Wall Finish,16-0151651,020-012A URGENT:  LIVING ROOM DOOR JAM NEEDS PAINTED.  PLEASE REPAINT. THANKS D.C.D. 6/29/15 PPS URGENT APPROVED BY SEB. REFER TO ZONE 4.,,2015-06-26,,,PPM,101.7,0.0,,101.7,3.0,27.055,29.84958333333334,1013.5833333333334,67.0,4.129166666666667,,0.42,0.0,
2,USA,California,86,,,,,,,,D20,Plumbing,D2030,Sanitary Waste,D2030FLD,Floor Drain,STNTSVC18121315,PLUMBING DRAIN STOPPAGE,2-URGENT,2018-09-10 12:07:00,,0.0,UPM,34.56,0.0,,34.56,1.08,21.816666666666663,25.22125,1010.7916666666666,69.08333333333333,2.7987500000000005,152.95833333333334,0.0,0.0,19.666666666666668
11,USA,Oklahoma,89,MATH SCIENCES,,,1968.0,,,,D30,HVAC,D3030,Cooling Generation Systems,D3030PAF,Pipe & Fittings,17-0241928,"0089MSCS - CHILLED WATER LEAK IN BASEMENT MECHANICAL ROOM ON APRIL 6, 2017",,2017-04-06,,,UPM,608.97,0.0,,608.97,13.25,10.627500000000005,12.915,1021.4583333333334,55.41666666666666,2.9037500000000005,,0.0,0.0,
2,USA,California,107,,,,,,,,C30,Interior Finishes,C3099,General,C3099PPM,Planned Preventive Maintenance,378CAT17064834,PAINTING,4-ROUTINE,2017-09-11 14:43:00,,0.0,PPM,0.0,230.72,,230.72,0.0,24.11083333333333,27.95083333333333,1011.9166666666666,49.208333333333336,2.743750000000001,156.0,0.0,0.0,31.20833333333333
11,USA,Oklahoma,3,BARTLETT CENTER FOR THE VISUAL ARTS,,,1910.0,,,,D30,HVAC,D3050,Terminal & Package Units,D3050FCU,Fan Coil Unit,19-0355157,BARTLETT 0003 FAN COIL UNIT [BARTLETT CENTER FOR THE VISUAL ARTS] FCU FAN COIL UNIT FCU 51 PROPERTY BARTLETT CENTER FOR THE VISUAL ARTS 0003 0301,,2019-04-11,,,PPM,30.47,0.0,,30.47,0.75,13.757916666666668,16.253333333333334,989.5833333333334,45.458333333333336,8.460416666666665,,0.0,0.0,
11,USA,Oklahoma,54,SCOTT HALL,,,1962.0,,,,,Unclassified,,Unclassified,,Unclassified,19-0352852,WE NEED SET-UP & INSTALLATION OF AMY LEWIS' NEW COMPUTER.  SHE IS IN ROOM 518.,,2019-03-28,,,PPM,0.0,0.0,,0.0,2.0,17.55875,20.36958333333333,1004.9166666666666,58.833333333333336,7.474166666666668,,0.5,0.0,
11,USA,Oklahoma,57,AGRICULTURE,,,1957.0,,,,B20,Exterior Enclosure,B2020,Exterior Windows,B2020AOW,"Aluminium Operable Window, Thermal Break/Glazed",16-0192713,045- WATER IS LEAKING INTO OFFICE FROM WINDOW.,,2016-04-27,,,UPM,72.78,0.0,,72.78,2.0,16.512499999999996,18.075,1002.375,77.375,4.387083333333334,,58.32,0.0,
11,USA,Oklahoma,39,MCELROY HALL,,,1949.0,,,,D40,Fire Protection,D4010,Sprinklers,D4010FAC,Fire Alarm Control Panel,16-0176942,RESET FIRE PANEL,,2015-12-22,,,UPM,39.07,0.0,,39.07,1.0,5.619583333333334,8.97375,1007.4583333333334,72.41666666666667,3.304166666666667,,0.0,0.0,
3,USA,Alaska,FS409,,,,,,,,D30,HVAC,D3040,Distribution Systems,D3040AFT,Air Filters,UAF10-0009024,LATHROP AIR FTRS WK14,3-EXPEDITED,2009-10-05,,,PPM,72.0,39.83,0.0,111.83,1.0,0.4733333333333333,4.3308333333333335,1014.5,80.70833333333333,0.4208333333333333,27.916666666666668,0.36,0.0,82.91666666666667
11,USA,Oklahoma,128,VILLAGE SUITES CASNR,,,2006.0,,,,D30,HVAC,D3040,Distribution Systems,D3040AHD,"Air Handler, Exhaust/Multizone/Single Zone",17-0229178,VILLAGE A 0128 AIR HANDLERS [VILLAGE SUITES CASNR] AH AIR HANDLER A128 PROPERTY 0128 HOUSING - JPI PHASE 1 BUILDING 2,,2017-01-03,,,PPM,18.22,0.0,,18.22,0.5,3.8312500000000025,6.41,1015.4583333333334,75.20833333333333,5.377083333333334,,0.1,0.0,
11,USA,Oklahoma,257,PETERSON-FRIEND HALL,,,2000.0,,,,D30,HVAC,D3040,Distribution Systems,D3040AHD,"Air Handler, Exhaust/Multizone/Single Zone",17-0217461,PETERSON-FRIEND HALL 0257 AIR HANDLER [PETERSON-FRIEND HALL] AIR HANDLER 12 112 PROPERTY 0257 PETERSON-FRIEND HALL,,2016-09-29,,,PPM,10.56,0.0,,10.56,0.29,15.27041666666667,17.516666666666662,1025.5833333333333,65.41666666666667,3.7395833333333335,,0.0,0.0,
11,USA,Oklahoma,148,DEMAREE APARTMENTS - UNIT S-37,,,1962.0,,,,D30,HVAC,D3050,Terminal & Package Units,D3050ACO,Air Conditioner,21-0424313,037-003A 037-003: RESIDENT COMPLAINED THAT IT IS DIFFICULT TO ADJUST THE TEMPERATURE ON THE AC AND HAS REQUESTED A REMOTE CONTROOL.  DCD: 7/31/20,,2020-07-22,,,PPM,42.36,0.0,,42.36,1.0,26.24875,28.849999999999994,1014.2916666666666,71.16666666666667,2.5700000000000007,,0.6799999999999999,0.0,
11,USA,Oklahoma,257,PETERSON-FRIEND HALL,,,2000.0,,,,D30,HVAC,D3040,Distribution Systems,D3040AHD,"Air Handler, Exhaust/Multizone/Single Zone",19-0340292,PETERSON-FRIEND HALL 0257 AIR HANDLER [PETERSON-FRIEND HALL] AIR HANDLER 12 112 PROPERTY 0257 PETERSON-FRIEND HALL,,2019-01-02,,,PPM,19.44,0.0,,19.44,0.5,-4.226249999999999,-2.734166666666665,1026.8333333333333,73.08333333333333,1.5008333333333337,,0.0,0.0,
11,USA,Oklahoma,239,WEST CHILLED WATER PLANT,,,2000.0,,,,D30,HVAC,D3030,Cooling Generation Systems,D3030CHP,Chilled Water Primary Pump,18-0282620,PROD-WATER FILTER PUMP WFP-4 ANNUAL INSPECTION [WEST CHILLED WATER PLANT] WFP-4 PUMP,,2018-01-02,,,PPM,96.39,0.0,,96.39,3.5,-9.836666666666664,-8.794583333333334,1038.3333333333333,49.458333333333336,1.9650000000000003,,0.0,0.0,
3,USA,Alaska,FAI-CAMPUSWIDE,,,,,,,,D30,HVAC,D3090,Other HVAC Systems & Equipment,D3090OTH,General Other HVAC Systems & Equipment,UAF10-0018585,BIRD PORTABLE CHMBR - ANNUAL,3-EXPEDITED,2010-03-01,,,PPM,72.0,0.0,0.0,72.0,1.0,-19.90291666666667,-18.53708333333334,991.8333333333334,75.625,0.7125,54.583333333333336,0.0,0.0,67.91666666666667
11,USA,Oklahoma,46,ADVANCED TECHNOLOGY RESEARCH CENTER,,,1997.0,,,,E10,Equipment,E1020,Institutional Equipment,E1020VAC,Vacuum Pump,20-0411526,0046ATRC - MEP: VACUUM PUMP #1 IN THE LOWER BASEMENT INTERSTITIAL MECH ROOM HAS NO WATER FLOWING THROUGH IT WHEN IT RUNS. I HAVE IT SHUT OFF AT THE TIME. GARY 4-0308,,2020-03-18,,,UPM,182.4,0.0,,182.4,4.0,14.890833333333331,16.6775,1006.2916666666666,79.125,4.408333333333334,,21.91,0.0,
3,USA,Alaska,FS904,,,,,,,,D30,HVAC,D3040,Distribution Systems,D3040SUF,Supply Fan,UAF09-0015745,W/R GREENHOUSE FAN/AH SEMIANN,3-EXPEDITED,2009-02-02,,,PPM,119.0,0.0,0.0,119.0,1.75,-33.69041666666667,-30.462083333333325,1012.6666666666666,77.25,0.1875,11.25,0.0,0.0,56.04166666666666
11,USA,Oklahoma,54,SCOTT HALL,,,1962.0,,,,D50,Electrical,D5099,General,D5099PPM,Planned Preventive Maintenance,16-0184388,OUTSIDE PHOTO SENSOR HANGING OFF THE WALL,,2016-02-22,,,PPM,67.8,0.0,,67.8,2.0,7.771249999999999,9.892083333333334,1019.3333333333334,58.41666666666666,4.15,,0.0,0.0,
11,USA,Oklahoma,82,IBA HALL,,,1967.0,,,,D30,HVAC,D3040,Distribution Systems,D3040AHD,"Air Handler, Exhaust/Multizone/Single Zone",20-0369013,IBA HALL 0082  AIR HANDLER [IBA HALL] AH AIR HANDLER 05 ROOM 300D PROPERTY 0082 IBA HALL,,2019-07-07,,,PPM,0.0,0.0,,0.0,0.0,25.00375,28.01,1015.9166666666666,76.33333333333333,1.9575,,0.12,0.0,
11,USA,Oklahoma,44417,LIBRARY AUXILLARY GREENSPACE AND SIDEWALKS,,,,,,,G20,Site Improvements,G2050,Landscaping,G2050LDS,General Landscaping,21-0420206,COMPOSTING - LIBRARY AUXILLARY GREENSPACE AND SIDEWALKS - PROPERTY 8-9,,2020-06-19,,,PPM,54.76,0.0,,54.76,2.0,22.05458333333333,24.79625,1005.2916666666666,65.79166666666667,5.8,,43.370000000000005,0.0,
11,USA,Oklahoma,38,BENNETT HALL,,,1948.0,,,,D30,HVAC,D3040,Distribution Systems,D3040AHD,"Air Handler, Exhaust/Multizone/Single Zone",20-0375686,BENNETT HALL 0038 CENTER AIR HANDLERS [BENNETT HALL] AH AIR HANDLER AH 78 ROOM C0408 FLOOR 4 PROPERTY 0038 BENNETT HALL,,2019-08-09,,,PPM,0.0,0.0,,0.0,0.0,24.296666666666667,25.992083333333326,1007.375,87.33333333333333,2.5637500000000006,,10.86,0.0,
2,USA,California,43,,,,,,,,D20,Plumbing,D2010,Plumbing Fixtures,D2010TWB,Toilet & Wash Basin,SHRM_FR19160519,PLUMBING FLUSH VALVE ISSUE,2-URGENT,2019-05-22 08:55:00,,0.0,UPM,31.04,97.5,,128.54,0.97,11.098333333333334,17.262500000000003,1006.0833333333334,59.875,2.4708333333333337,173.375,10.61,0.0,57.875
2,USA,California,79,,,,,,,,D30,HVAC,D3040,Distribution Systems,D3040AHD,"Air Handler, Exhaust/Multizone/Single Zone",PWL_BTH18099164,GENERAL MATERIAL CONDITION: WORK PERFORMED ON EQUIPMENT OR A PROPERTY,4-ROUTINE,2018-04-23 08:06:00,,0.0,PPM,228.0,0.0,,228.0,4.0,17.414166666666667,21.250833333333333,1014.5,63.5,2.4479166666666674,153.83333333333334,0.0,0.0,14.083333333333334
3,USA,Alaska,FS314,,,,,,,,C10,Interior Construction,C1020,Interior Doors,C1020DRH,Door Hardware,UAF11-0017118,RM 103: INSTALL PUNCH LOCK ON 2ND DOOR,3-EXPEDITED,2011-01-24,,,PPM,162.0,449.73,0.0,611.73,2.0,-25.69666666666668,-20.460000000000004,992.4583333333334,76.79166666666667,1.025,54.583333333333336,0.0,0.39,75.20833333333333
3,USA,Alaska,FS505,,,,,,,,E10,Equipment,E1010,Commercial Equipment,E1010ICE,Icemaker,UAF07-0012649,PUB STORAGE AREA: REPAIR ICE MACHINE,3-EXPEDITED,2006-11-29,,,PPM,268.0,0.0,0.0,268.0,4.0,-23.62916666666668,-16.57416666666667,1016.5,81.95833333333333,0.2749999999999999,30.416666666666668,0.0,0.0,55.0
11,USA,Oklahoma,653,RESEARCH LABORATORY - AGRICULTURE,,,1965.0,,,,D50,Electrical,D5030,Communications & Security,D5030ASR,Alarm Siren,16-0200204,0653RLA - TROUBLE ALARM. CALLED LIFE SAFETY ON 6/16/16.,,2016-06-16,,,UPM,39.07,0.0,,39.07,1.0,28.655416666666667,31.25916666666667,1011.6666666666666,66.5,4.702916666666668,,0.0,0.0,
2,USA,California,46,,,,,,,,D50,Electrical,D5030,Communications & Security,D5030PSY,Power Supply,KARMAN19139476,ELECTRIC: LOSS OF POWER,2-URGENT,2019-01-04 12:00:00,,0.0,UPM,32.86,0.0,,32.86,0.62,8.057083333333335,13.99125,1017.0833333333334,43.083333333333336,2.0620833333333337,140.0,0.0,0.0,1.0
11,USA,Oklahoma,264,UNIVERSITY COMMONS WEST,,,2015.0,,,,D50,Electrical,D5020,Lighting and Branch Wiring,D5020CFL,"Compact Fluorescent Lighting Fixture, Ballast",21-0444187,WCOM-0330A WCOM-0330 MAIN LIGHT IS DIM. PLEASE REPLACE BULB. ROUTINE. DCD: 12/23,,2020-12-10,,,PPM,0.0,0.0,,0.0,0.0,5.870416666666666,13.672083333333331,1012.25,56.75,1.754166666666667,,0.0,0.0,
11,USA,Oklahoma,670,WATER PLANT,,,1966.0,,,,G30,Site Mechanical Utilities,G3030,Storm Sewer,G3030CBA,Catch Basins,17-0237172,WATER TREATMENT PLANT BASIN #3 AND #4 ANNUAL [WATER PLANT] WTP BASIN #3,,2017-03-01,,,PPM,166.95,0.0,,166.95,7.0,12.057916666666667,13.314166666666669,1015.2083333333334,43.208333333333336,6.186666666666665,,0.2,0.0,
11,USA,Oklahoma,79,FACILITIES MANAGEMENT SERVICES,,,1972.0,,,,E10,Equipment,E1030,Vehicular Equipment,E1030VEH,General Vehicular Equipment,18-0286507,REPAIR BRAKE SYSTEM FOR TRUCK 848. **OPENED PER JOHN STUEBER 3/7,,2018-03-07,,,PPM,360.4,745.38,,1105.78,10.0,3.12625,4.8825,1025.2083333333333,45.41666666666666,4.919999999999999,,0.0,0.0,
3,USA,Alaska,FS609,,,,,,,,D30,HVAC,D3050,Terminal & Package Units,D3050UNH,Unit Heater,UAF08-0019422,STUART INTERIOR UH 2X/YR,3-EXPEDITED,2008-03-03,,,PPM,65.0,0.0,0.0,65.0,1.0,-20.41208333333334,-16.261666666666667,1011.375,65.04166666666667,0.7833333333333332,27.08333333333333,0.0,0.0,39.41666666666666
3,USA,Alaska,FS762,,,,,,,,D90,General,D9090,Inspection,D9090PPM,Planned Preventive Maintenance,UAF19-0020292,"HESS VILLAGE: 762A: MULTIPLE REPAIRS FROM INSPECTION_x000D_
SEE EXTRA DESCRIPTION _x000D_
SEE RELATED DOCUMENTS",4-PLANNED,2019-02-07 15:27:27.490,,,PPM,0.0,706.54,0.0,706.54,0.0,-16.31375,-5.876666666666666,1022.7916666666666,85.29166666666667,0.4066666666666667,11.666666666666666,0.0,0.0,75.83333333333333
3,USA,Alaska,FS902,,,,,,,,D30,HVAC,D3040,Distribution Systems,D3040FAN,Fan ,UAF08-0020909,SF2: REPAIR FAN DISHCHARGE EXPANSION JNT,3-EXPEDITED,2008-03-20,,,PPM,617.5,8.94,0.0,626.44,9.5,-17.946250000000003,-14.32666666666667,1010.875,58.04166666666666,1.8541666666666672,92.91666666666669,0.0,0.0,73.54166666666667
11,USA,Oklahoma,126,VILLAGE SUITES C AND D,,,2006.0,,,,D30,HVAC,D3040,Distribution Systems,D3040AHD,"Air Handler, Exhaust/Multizone/Single Zone",18-0286623,VILLAGE C 0126 AIR HANDLERS [VILLAGE SUITES C AND D] AH AIR HANDLER C413 PROPERTY 0126 HOUSING - JPI PHASE 1 BUILDING 3,,2018-01-26,,,PPM,9.6,0.0,,9.6,0.25,11.425416666666669,13.482499999999996,1018.4166666666666,50.16666666666666,8.310000000000002,,1.23,0.0,
11,USA,Oklahoma,69,NOBLE RESEARCH CENTER,,,1988.0,,,,D20,Plumbing,D2010,Plumbing Fixtures,D2010SNK,Sink,21-0450810,0069NRC - BOTH SINKS IN ROOM 137 NRC ARE CLOGGED.,,2021-02-05,,,UPM,66.11,0.0,,66.11,1.5,2.580833333333333,5.323333333333333,1014.5833333333334,59.04166666666666,3.3883333333333336,,0.0,0.0,
11,USA,Oklahoma,176,WEST APARTMENTS - UNIT S-87,,,1964.0,,,,D20,Plumbing,D2020,Domestic Water Distribution,D2020WHT,"Water Heater, Condensing/Electric/Gas/Oil",21-0435893,WEST APARTMENTS - UNIT S-87 0176 WATER HEATER DEPARTMENT OF LABOR ANNUAL INSPECTION [WEST APARTMENTS - UNIT S-87] WATER HEATER PROPERTY 0176 WEST APARTMENTS - UNIT S-87 202E,,2020-10-02,,,PPM,0.0,0.0,,0.0,0.0,11.408333333333331,15.109583333333331,1022.875,54.75,2.962500000000001,,0.0,0.0,
11,USA,Oklahoma,239,WEST CHILLED WATER PLANT,,,2000.0,,,,D30,HVAC,D3099,General,D3099PPM,Planned Preventive Maintenance,15-0137933,CHILLED WATER PRODUCTION: REPLACE TIMER CHIP AND COLUMN FOR THE NALCO ACCUCIDE SYSTEM,,2015-03-23,,,PPM,40.04,3810.63,,3850.67,1.5,15.630833333333335,18.044166666666666,1017.0416666666666,62.79166666666666,4.145833333333333,,0.0,0.0,
11,USA,Oklahoma,183,STEVENS APARTMENTS - UNIT S-75,,,1964.0,,,,D20,Plumbing,D2020,Domestic Water Distribution,D2020WHT,"Water Heater, Condensing/Electric/Gas/Oil",19-0362556,STEVENS APARTMENTS - UNIT S-75 0183 WATER HEATER [STEVENS APARTMENTS - UNIT S-75] WATER HEATER PROPERTY 0183 STEVENS APARTMENTS - UNIT S-75 208E,,2019-05-31,,,PPM,0.0,0.0,,0.0,0.0,20.72208333333333,23.543749999999992,1003.75,60.54166666666666,1.6120833333333335,,0.0,0.0,
11,USA,Oklahoma,257,PETERSON-FRIEND HALL,,,2000.0,,,,D30,HVAC,D3050,Terminal & Package Units,D3050ACO,Air Conditioner,21-0423719,*AFTER HOURS REQUEST* EMMA 405-742-7290 PETERSON-FRIEND RM 114 A/C NOT WORKING CAN WE GET A PORTABLE A/C UNIT? EVENING OPS RICHARD HAMLET,,2020-07-17,,,UPM,45.98,0.0,,45.98,1.0,28.14208333333333,30.501666666666665,1015.3333333333334,71.79166666666667,4.6625000000000005,,0.0,0.0,
3,USA,Alaska,FS901,,,,,,,,D50,Electrical,D5010,Electrical Service & Distribution,D5010VFD,Variable Frequency Drive,UAF18-0022119,AHRB VFD ANN,4-PLANNED,2018-03-12 09:54:35.550,,,PPM,79.0,0.0,0.0,79.0,1.0,-11.73125,-7.520416666666667,1002.4583333333334,82.29166666666667,0.51375,32.083333333333336,0.0,0.0,71.875
11,USA,Oklahoma,261,BOOKER-STINCHCOMB HALL,,,2003.0,,,,D50,Electrical,D5020,Lighting and Branch Wiring,D5020FLF,Fluorescent Lighting Fixture,20-0406884,BOOK-BUILDING BOOK-2ND FLOOR: URGENT: HALL LIGHT OUT NEAR LAUNDRY IS OUT. D.C.D. 2/19,,2020-02-14,,,UPM,82.08,181.52,,263.6,2.0,-4.329166666666667,-2.461666666666666,1025.7916666666667,49.833333333333336,4.275,,0.0,0.0,
11,USA,Oklahoma,69,NOBLE RESEARCH CENTER,,,1988.0,,,,D20,Plumbing,D2090,Other Plumbing Systems,D2090RVO,Reverse Osmosis/Deionized Water System,19-0334947,HVAC NEEDS A WORK ORDER FOR PURCHASING TUBING AND SUPPLIES FOR WORK BEING DONE TO AN RO SYSTEM IN NRC C WING. SCHEDULED PRIORITY PENDING RO MEMBRANE,,2018-11-13,,,PPM,44.61,448.84,,493.45,1.0,-4.248333333333334,-2.961666666666666,1034.9166666666667,69.29166666666667,4.445416666666667,,0.0,0.0,
11,USA,Oklahoma,34,STOUT HALL,,,1948.0,,,,D30,HVAC,D3040,Distribution Systems,D3040AHD,"Air Handler, Exhaust/Multizone/Single Zone",19-0351264,STOUT HALL 0034 AIR HANDLERS [STOUT HALL] AH AIR HANDLER 124  ROOM 200L PROPERTY 0034 STOUT HALL,,2019-03-15,,,PPM,19.44,0.0,,19.44,0.5,5.510833333333333,7.542916666666666,1017.7916666666666,47.833333333333336,5.66,,0.0,0.0,
11,USA,Oklahoma,249,MORSANI-SMITH HALL,,,2001.0,,,,,Unclassified,,Unclassified,,Unclassified,17-0248291,MORSM-306B MORSM 306B - INSPECT FOR PIGEONS IN 2WEEKS. **OPENED PER BOB NEAL,,2017-05-22,,,PPM,43.72,0.0,,43.72,1.5,16.364583333333332,18.34333333333333,1018.9166666666666,69.41666666666667,2.136666666666667,,0.5800000000000001,0.0,
3,USA,Alaska,FV099,,,,,,,,E10,Equipment,E1030,Vehicular Equipment,E1030VEH,General Vehicular Equipment,UAF20-0012874,"E4504: FORD FOCUS SE FWD_x000D_
 _x000D_
ONGOING MAINTENANCE",4-PLANNED,2019-11-20 15:38:27.680,,,PPM,0.0,0.0,0.0,0.0,0.0,-15.372916666666669,-8.453333333333331,990.2916666666666,86.04166666666667,1.6500000000000004,85.0,0.0,0.85,78.33333333333333
2,USA,California,38,,,,,,,,D30,HVAC,D3050,Terminal & Package Units,D3050FCU,Fan Coil Unit,KELLOGG18090742,GENERAL MATERIAL CONDITION: WORK PERFORMED ON EQUIPMENT OR A PROPERTY,4-ROUTINE,2018-02-22 14:30:00,,0.0,PPM,0.0,4.65,,4.65,0.0,6.207083333333333,11.577916666666672,1021.7083333333334,45.875,2.652083333333334,161.45833333333334,0.0,0.0,33.5
11,USA,Oklahoma,177,WILLIAMS APARTMENTS - UNIT N-105,,,1966.0,,,,D30,HVAC,D3020,Heat Generation Systems,D3020FUR,"Furnace, Gas/Oil/Electric",19-0345363,WILLIAMS APARTMENTS - UNIT N-105 0177 FURNACE QUARTERLY [WILLIAMS APARTMENTS - UNIT N-105] FURNACE APT. 101 WILLIAMS APARTMENTS - UNIT N-105,,2019-02-01,,,PPM,0.0,0.0,,0.0,0.0,6.232083333333332,9.27125,1011.8333333333334,79.375,2.391666666666667,,0.0,0.0,
3,USA,Alaska,SW910,,,,,,,,D20,Plumbing,D2010,Plumbing Fixtures,D2010SNK,Sink,UAF11-0017896,2ND FLR MENS: FAUCET WONT TURN OFF,3-EXPEDITED,2011-02-04,,,PPM,40.5,0.0,0.0,40.5,0.5,-12.379583333333333,-9.788750000000002,1013.8333333333334,86.0,0.4333333333333333,28.33333333333333,0.0,1.8100000000000005,83.54166666666667
3,USA,Alaska,FS930,,,,,,,,D20,Plumbing,D2010,Plumbing Fixtures,D2010SNK,Sink,UAF15-0029241,"AKASOFU: FABRICATE 3 SIGNS 4"" X 8"" TO READ ""DO NOT PUT FOOD SCRAPS IN SINK DRAINS"".",4-PLANNED,2015-05-15 14:17:30.867,,,PPM,78.0,0.0,0.0,78.0,1.0,14.214166666666664,17.5925,1004.375,36.75,1.9750000000000003,106.66666666666669,0.0,0.0,69.16666666666667
2,USA,California,9950,,,,,,,,D20,Plumbing,D2040,Rain Water Drainage,D2040SMP,Sump Pump,TOURNPK19172831,GENERAL MATERIAL CONDITION: WORK PERFORMED ON EQUIPMENT OR A PROPERTY,4-ROUTINE,2019-08-22 08:28:00,,0.0,PPM,16.0,0.0,,16.0,0.5,22.264166666666668,26.35083333333333,1007.5,59.16666666666666,2.4945833333333334,136.45833333333334,0.0,0.0,12.458333333333334
3,USA,Alaska,FS903,,,,,,,,D30,HVAC,D3090,Other HVAC Systems & Equipment,D3090OTH,General Other HVAC Systems & Equipment,UAF19-0015654,ELVEY ENV CHMBRS FIXED SEMIANN,4-PLANNED,2018-12-10 08:56:13.537,,,PPM,158.0,29.67,0.0,187.67,2.0,-21.421666666666667,-11.734166666666669,986.375,84.79166666666667,0.6633333333333332,27.08333333333333,0.0,0.15,62.083333333333336
3,USA,Alaska,FS310,,,,,,,,D50,Electrical,D5020,Lighting and Branch Wiring,D5020FLF,Fluorescent Lighting Fixture,UAF09-0015923,LEVEL 4 EAST STAIRWELL: SPOT RELAMP,3-EXPEDITED,2009-02-04,,,PPM,68.0,0.0,0.0,68.0,1.0,-39.08083333333334,-34.42958333333333,1007.875,83.45833333333333,0.6833333333333332,38.75,0.0,0.3,44.66666666666666
